date,cases,deaths,cases_smoothed,deaths_smoothed,cfr,air temperature
2021-08-14,4633.0,20.0,5286.428571428572,22.571428571428573,0.004269693284691258,21.71784888888889
2021-08-15,2074.0,13.0,5731.571428571428,25.857142857142858,0.0045113531567009795,20.149493333333332
2021-08-16,4514.0,21.0,6192.857142857143,26.857142857142858,0.00433679354094579,18.573973333333335
2021-08-17,8911.0,37.0,6628.571428571428,29.285714285714285,0.004418103448275862,17.489920000000005
2021-08-18,8761.0,44.0,6942.0,30.285714285714285,0.004362678519981891,16.671253333333336
2021-08-19,8669.0,35.0,7089.142857142857,31.428571428571427,0.004433338707077221,17.177333333333337
2021-08-20,8838.0,35.0,7382.428571428572,35.285714285714285,0.004779689223445633,17.753653333333336
2021-08-21,6827.0,27.0,7952.142857142857,37.714285714285715,0.004742656965777419,17.812266666666666
2021-08-22,3104.0,21.0,8517.714285714286,39.857142857142854,0.004679323762243392,17.503633333333333
2021-08-23,6567.0,48.0,8939.57142857143,41.714285714285715,0.0046662511785480285,17.188602222222222
2021-08-24,12899.0,54.0,9161.857142857143,44.142857142857146,0.0048181123602513524,16.06097555555555
2021-08-25,12720.0,59.0,9386.57142857143,47.714285714285715,0.005083249627126898,15.30332222222222
2021-08-26,11622.0,48.0,9478.857142857143,48.857142857142854,0.005154328430190498,14.841562222222223
2021-08-27,10394.0,52.0,9550.714285714286,49.285714285714285,0.005160421808391294,14.584222222222223
2021-08-28,8400.0,52.0,9790.285714285714,52.285714285714285,0.00534057082822623,14.364106666666668
2021-08-29,3750.0,29.0,10078.142857142857,54.0,0.005358130040965597,14.6256
2021-08-30,7070.0,51.0,10235.42857142857,58.142857142857146,0.0056805493523894605,15.110400000000002
2021-08-31,14576.0,75.0,10472.285714285714,60.0,0.005729408233978119,15.727039999999999
2021-09-01,14735.0,71.0,10626.42857142857,60.42857142857143,0.0056866303690260135,16.465493333333335
2021-09-02,12723.0,77.0,10669.57142857143,59.57142857142857,0.005583300976073479,16.940651111111112
2021-09-03,12052.0,65.0,10659.714285714286,62.142857142857146,0.005829692567477016,17.44134888888889
2021-09-04,9479.0,55.0,10738.714285714286,63.714285714285715,0.0059331391094970135,17.943186666666666
2021-09-05,4052.0,23.0,10655.857142857143,62.142857142857146,0.005831802764408575,18.1986
2021-09-06,7001.0,69.0,10607.142857142857,61.42857142857143,0.0057912457912457915,18.569906666666665
2021-09-07,15129.0,86.0,10477.285714285714,62.142857142857146,0.005931198102016608,19.230322222222224
2021-09-08,14155.0,60.0,10347.57142857143,62.142857142857146,0.006005549956511535,19.66541111111111
2021-09-09,12382.0,72.0,10237.857142857143,62.285714285714285,0.006083862415405009,19.61184
2021-09-10,11143.0,70.0,10219.0,60.42857142857143,0.005913354675464471,19.53514666666667
2021-09-11,8571.0,55.0,9970.0,58.42857142857143,0.005860438458231839,18.97957333333333
2021-09-12,3284.0,24.0,9694.142857142857,61.57142857142857,0.0063514051194388365,18.610453333333332
2021-09-13,6869.0,56.0,9391.57142857143,58.57142857142857,0.006236595123286837,18.226293333333334
2021-09-14,13386.0,72.0,9069.42857142857,56.0,0.006174589673313802,17.730133333333335
2021-09-15,12224.0,82.0,8850.57142857143,53.285714285714285,0.00602059592600962,17.004640000000002
2021-09-16,10264.0,51.0,8778.714285714286,53.0,0.006037330556052789,16.487733333333335
2021-09-17,8888.0,52.0,8571.0,53.142857142857146,0.006200310015500776,15.164426666666666
2021-09-18,7039.0,36.0,8266.0,50.714285714285715,0.006135287407970689,13.875626666666667
2021-09-19,2781.0,22.0,8012.571428571428,47.142857142857146,0.005883611467693625,13.167146666666664
2021-09-20,5415.0,57.0,7844.571428571428,47.142857142857146,0.006009615384615385,13.003371111111111
2021-09-21,11251.0,55.0,7775.428571428572,47.857142857142854,0.006154920261630043,13.160308888888887
2021-09-22,10450.0,57.0,7677.714285714285,48.714285714285715,0.006344894313783865,13.725375555555555
2021-09-23,9088.0,51.0,7657.714285714285,49.0,0.0063987762107305425,14.767686666666668
2021-09-24,8404.0,57.0,7707.142857142857,49.714285714285715,0.006450417052826692,16.042770628019326
2021-09-25,6355.0,42.0,7906.285714285715,51.285714285714285,0.006486701358774212,16.817647922705316
2021-09-26,2641.0,24.0,8038.714285714285,54.714285714285715,0.006806347852357343,16.512183478260873
2021-09-27,5761.0,62.0,8097.428571428572,56.142857142857146,0.006933418016301472,16.044183478260873
2021-09-28,12645.0,66.0,8094.714285714285,57.0,0.007041632105606834,14.829027922705317
2021-09-29,11377.0,81.0,8065.714285714285,57.857142857142854,0.0071732199787460146,13.760950628019325
2021-09-30,9499.0,61.0,8067.0,58.0,0.007189785546051816,13.35465111111111
2021-10-01,8385.0,63.0,8053.428571428572,57.285714285714285,0.00711320821655373,14.076519999999999
2021-10-02,6152.0,48.0,7992.0,60.857142857142854,0.007614757614757614,14.000959999999997
2021-10-03,2650.0,25.0,7953.714285714285,62.714285714285715,0.007884905524822187,14.240044444444441
2021-10-04,5666.0,57.0,8044.285714285715,65.28571428571429,0.008115787604333156,13.746464444444445
2021-10-05,12215.0,91.0,8162.714285714285,66.28571428571429,0.008120548136999249,12.894942222222221
2021-10-06,11109.0,94.0,8286.714285714286,66.14285714285714,0.007981795300567172,11.681226666666666
2021-10-07,10133.0,79.0,8284.857142857143,67.85714285714286,0.008190502465772322,11.136199999999999
2021-10-08,9214.0,70.0,8367.42857142857,71.0,0.00848528307040907,10.328253333333333
2021-10-09,7020.0,47.0,8428.142857142857,72.14285714285714,0.008559757275793684,9.876666666666665
2021-10-10,2637.0,37.0,8564.857142857143,71.28571428571429,0.008323047669880242,9.27176
2021-10-11,6244.0,79.0,8737.0,72.85714285714286,0.008338919864615183,8.489413333333333
2021-10-12,12640.0,99.0,9013.0,77.28571428571429,0.008574915598104325,8.408773333333334
2021-10-13,12066.0,88.0,9223.57142857143,78.57142857142857,0.008518547200495623,8.730266666666667
2021-10-14,11338.0,90.0,9334.285714285714,79.42857142857143,0.008509335782063055,8.620173333333334
2021-10-15,11146.0,101.0,9603.714285714286,87.42857142857143,0.009103620622973254,8.730946666666668
2021-10-16,8494.0,56.0,10533.57142857143,98.85714285714286,0.009384959652810741,9.141613333333336
2021-10-17,3412.0,43.0,11378.857142857143,107.71428571428571,0.009466177873750816,9.621133333333335
2021-10-18,8130.0,135.0,12229.285714285714,121.14285714285714,0.009905963436715145,10.693293333333333
2021-10-19,19149.0,179.0,13018.714285714286,130.71428571428572,0.010040491161075814,11.140497777777778
2021-10-20,17983.0,150.0,13705.285714285714,141.85714285714286,0.010350542543544202,10.842044444444443
2021-10-21,17291.0,184.0,13957.142857142857,143.57142857142858,0.010286591606960082,10.355217777777778
2021-10-22,16672.0,168.0,14490.57142857143,146.71428571428572,0.010124810221424769,9.405884444444442
2021-10-23,13300.0,134.0,15522.0,149.71428571428572,0.009645296077456882,7.896871111111112
2021-10-24,5175.0,55.0,16854.714285714286,158.71428571428572,0.009416610867667376,7.731626666666666
2021-10-25,11864.0,157.0,17861.714285714286,164.0,0.00918164949772858,8.37552
2021-10-26,26369.0,200.0,18706.0,167.28571428571428,0.008942890745520918,8.865333333333334
2021-10-27,27312.0,213.0,19248.14285714286,168.14285714285714,0.008735536638043,9.27152
2021-10-28,24340.0,221.0,19574.571428571428,175.14285714285714,0.008947468289763687,9.629066666666667
2021-10-29,22582.0,191.0,19521.0,174.28571428571428,0.008928114045679744,10.207146666666665
2021-10-30,17095.0,140.0,19239.714285714286,186.85714285714286,0.009712053936054886,9.976693333333333
2021-10-31,7460.0,104.0,20500.428571428572,200.28571428571428,0.009769830595876043,9.524479999999999
2021-11-01,11489.0,151.0,22234.714285714286,211.28571428571428,0.009502515371716041,9.04224
2021-11-02,24400.0,288.0,23831.428571428572,221.85714285714286,0.009309435319506055,8.36064
2021-11-03,36137.0,307.0,24786.14285714286,224.85714285714286,0.00907188924687181,7.1776
2021-11-04,36480.0,298.0,25417.571428571428,228.0,0.008970172490346949,6.569333333333335
2021-11-05,33759.0,265.0,27246.714285714286,246.14285714285714,0.009033854671860827,6.384853333333333
2021-11-06,23778.0,161.0,30501.428571428572,260.2857142857143,0.008533558147159384,6.320053333333332
2021-11-07,11880.0,126.0,32610.14285714286,266.14285714285717,0.008161352077136386,6.340693333333332
2021-11-08,24293.0,278.0,34510.57142857143,278.42857142857144,0.008067921216687228,6.065226666666666
2021-11-09,47183.0,387.0,36272.71428571428,287.42857142857144,0.007924098791299246,5.9581333333333335
2021-11-10,50898.0,348.0,37738.57142857143,300.7142857142857,0.00796835371162509,5.648853333333333
2021-11-11,49783.0,384.0,38766.42857142857,306.85714285714283,0.007915538112873804,5.440533333333333
2021-11-12,46094.0,328.0,40239.28571428572,313.0,0.00777846809265998,5.596373333333332
2021-11-13,34039.0,254.0,42507.142857142855,320.57142857142856,0.0075415896487985214,5.582666666666666
2021-11-14,19075.0,169.0,44264.71428571428,333.0,0.007522922159862903,5.324533333333333
2021-11-15,34603.0,321.0,45904.57142857143,344.57142857142856,0.007506255212677231,5.33264
2021-11-16,63058.0,440.0,48251.857142857145,359.57142857142856,0.00745197076056288,5.578613333333333
2021-11-17,63201.0,435.0,49436.57142857143,356.42857142857144,0.007209815752363779,5.771413333333333
2021-11-18,61262.0,465.0,50250.57142857143,361.0,0.007183997907628627,6.23418
2021-11-19,62525.0,433.0,51971.142857142855,377.57142857142856,0.007265020698299606,6.370564444444445
2021-11-20,42332.0,232.0,53611.42857142857,388.42857142857144,0.007245256874866766,6.049935555555556
2021-11-21,24773.0,201.0,55399.142857142855,394.7142857142857,0.007124916837289902,5.415162222222222
2021-11-22,46647.0,437.0,56920.28571428572,391.2857142857143,0.006874275302302468,4.5084422222222225
2021-11-23,74540.0,516.0,57141.142857142855,392.7142857142857,0.006872706181185436,3.4199688888888886
2021-11-24,75715.0,479.0,57516.0,407.42857142857144,0.007083743157183592,2.7738244444444446
2021-11-25,71910.0,441.0,57629.71428571428,403.7142857142857,0.007005314718597549,2.4462933333333337
2021-11-26,64071.0,443.0,57307.42857142857,397.7142857142857,0.0069400127632418636,1.8511466666666672
2021-11-27,44956.0,335.0,57177.142857142855,388.42857142857144,0.006793423945632621,1.28336
2021-11-28,25569.0,175.0,56935.71428571428,383.42857142857144,0.0067344122443859,1.4004266666666667
2021-11-29,44391.0,395.0,56392.142857142855,382.42857142857144,0.006781593180407605,2.1890666666666667
2021-11-30,73628.0,451.0,56175.28571428572,373.2857142857143,0.006645016746052534,2.1385066666666668
2021-12-01,74025.0,444.0,55825.857142857145,367.42857142857144,0.006581691535668316,2.0544000000000002
2021-12-02,68105.0,434.0,55472.57142857143,369.85714285714283,0.006667387743749807,2.38528
2021-12-03,62553.0,379.0,55212.857142857145,365.0,0.00661077906284768,2.1823466666666667
2021-12-04,42510.0,294.0,54599.42857142857,357.85714285714283,0.0065542287203424416,1.0647911111111112
2021-12-05,23096.0,192.0,53630.42857142857,349.85714285714283,0.006523482138338309,0.88508
